symbol,price,timestamp
ethereum,3385.77,2024-11-12 14:22:08.936497
ethereum,3385.76,2024-11-12 14:22:09.335179
bitcoin,89063.22,2024-11-12 14:22:10.236643
ethereum,3385.22,2024-11-12 14:22:10.236643
binance-coin,653.52,2024-11-12 14:22:10.236643
solana,223.19,2024-11-12 14:22:10.236643
usd-coin,0.998433,2024-11-12 14:22:10.236643
ethereum,3385.19,2024-11-12 14:22:10.565999
ethereum,3385.22,2024-11-12 14:22:11.137569
bitcoin,89068.13,2024-11-12 14:22:13.057957
ethereum,3385.23,2024-11-12 14:22:13.057957
solana,223.20,2024-11-12 14:22:13.057957
ethereum,3385.26,2024-11-12 14:22:13.539700
ethereum,3385.56,2024-11-12 14:22:13.820513
bitcoin,89068.14,2024-11-12 14:22:15.940033
ethereum,3385.55,2024-11-12 14:22:15.940033
usd-coin,0.998434,2024-11-12 14:22:15.940033
bitcoin,89068.13,2024-11-12 14:22:16.258010
ethereum,3385.56,2024-11-12 14:22:16.258010
ethereum,3385.59,2024-11-12 14:22:18.387772
bitcoin,89068.40,2024-11-12 14:22:18.820129
ethereum,3385.70,2024-11-12 14:22:18.820129
bitcoin,89068.41,2024-11-12 14:22:19.618732
ethereum,3385.73,2024-11-12 14:22:19.618732
ethereum,3385.70,2024-11-12 14:22:20.113473
bitcoin,89068.00,2024-11-12 14:22:20.390091
ethereum,3385.69,2024-11-12 14:22:20.390091
tether,0.999524,2024-11-12 14:22:20.390091
ethereum,3385.70,2024-11-12 14:22:21.218212
bitcoin,89067.99,2024-11-12 14:22:21.700959
binance-coin,653.53,2024-11-12 14:22:21.700959
bitcoin,89067.95,2024-11-12 14:22:22.440321
tether,0.999525,2024-11-12 14:22:22.440321
ethereum,3385.73,2024-11-12 14:22:23.251277
bitcoin,89072.02,2024-11-12 14:22:24.443241
bitcoin,89072.01,2024-11-12 14:22:25.380304
bitcoin,89071.98,2024-11-12 14:22:26.179967
bitcoin,89070.01,2024-11-12 14:22:26.497366
ethereum,3385.96,2024-11-12 14:22:26.497366
binance-coin,653.54,2024-11-12 14:22:26.497366
ethereum,3385.97,2024-11-12 14:22:26.862033
ethereum,3385.99,2024-11-12 14:22:27.739907
binance-coin,653.69,2024-11-12 14:22:27.739907
bitcoin,89070.00,2024-11-12 14:22:28.082171
ethereum,3386.50,2024-11-12 14:22:28.082171
solana,223.19,2024-11-12 14:22:28.082171
bitcoin,89070.01,2024-11-12 14:22:28.898308
binance-coin,653.70,2024-11-12 14:22:28.898308
bitcoin,89070.02,2024-11-12 14:22:30.177955
ethereum,3386.52,2024-11-12 14:22:30.177955
binance-coin,653.71,2024-11-12 14:22:30.177955
usd-coin,0.998435,2024-11-12 14:22:30.177955
solana,223.28,2024-11-12 14:22:31.018647
binance-coin,653.70,2024-11-12 14:22:31.018647
solana,223.27,2024-11-12 14:22:31.018647
usd-coin,0.998436,2024-11-12 14:22:31.018647
bitcoin,89070.06,2024-11-12 14:22:31.362931
bitcoin,89072.61,2024-11-12 14:22:31.786869
ethereum,3386.54,2024-11-12 14:22:31.786869
tether,0.999734,2024-11-12 14:22:31.786869
binance-coin,653.71,2024-11-12 14:22:31.786869
usd-coin,0.998221,2024-11-12 14:22:31.786869
ethereum,3386.57,2024-11-12 14:22:32.261228
ethereum,3386.60,2024-11-12 14:22:34.342601
bitcoin,89072.50,2024-11-12 14:22:34.659102
ethereum,3386.59,2024-11-12 14:22:35.006153
bitcoin,89072.70,2024-11-12 14:22:35.459757
solana,223.31,2024-11-12 14:22:35.942482
bitcoin,89072.95,2024-11-12 14:22:36.262333
ethereum,3386.50,2024-11-12 14:22:36.262333
bitcoin,89073.60,2024-11-12 14:22:37.029083
ethereum,3386.46,2024-11-12 14:22:37.029083
ethereum,3386.52,2024-11-12 14:22:38.342903
bitcoin,89073.63,2024-11-12 14:22:38.662066
ethereum,3386.54,2024-11-12 14:22:39.139040
ethereum,3386.56,2024-11-12 14:22:39.906077
bitcoin,89084.36,2024-11-12 14:22:40.420071
ethereum,3386.98,2024-11-12 14:22:40.420071
binance-coin,653.83,2024-11-12 14:22:40.420071
solana,223.34,2024-11-12 14:22:40.420071
usd-coin,0.998280,2024-11-12 14:22:40.420071
bitcoin,89084.30,2024-11-12 14:22:41.539974
bitcoin,89084.36,2024-11-12 14:22:43.139320
ethereum,3387.07,2024-11-12 14:22:43.139320
ethereum,3387.06,2024-11-12 14:22:43.624914
ethereum,3387.07,2024-11-12 14:22:45.219976
bitcoin,89084.43,2024-11-12 14:22:45.589388
ethereum,3387.09,2024-11-12 14:22:46.025468
bitcoin,89084.46,2024-11-12 14:22:46.820016
ethereum,3387.08,2024-11-12 14:22:46.820016
ethereum,3387.10,2024-11-12 14:22:47.301181
ethereum,3387.23,2024-11-12 14:22:48.008039
ethereum,3387.25,2024-11-12 14:22:48.825790
ethereum,3387.34,2024-11-12 14:22:49.228905
bitcoin,89084.52,2024-11-12 14:22:50.056681
ethereum,3387.39,2024-11-12 14:22:50.056681
bitcoin,89084.90,2024-11-12 14:22:50.464326
ethereum,3387.41,2024-11-12 14:22:50.464326
binance-coin,653.84,2024-11-12 14:22:50.464326
usd-coin,0.998281,2024-11-12 14:22:50.464326
ethereum,3387.32,2024-11-12 14:22:50.865790
ethereum,3387.35,2024-11-12 14:22:51.279469
bitcoin,89084.85,2024-11-12 14:22:52.100878
bitcoin,89084.84,2024-11-12 14:22:52.979972
ethereum,3387.37,2024-11-12 14:22:52.979972
usd-coin,0.998280,2024-11-12 14:22:52.979972
bitcoin,89084.66,2024-11-12 14:22:54.339126
ethereum,3387.34,2024-11-12 14:22:54.339126
usd-coin,0.998281,2024-11-12 14:22:54.339126
bitcoin,89084.61,2024-11-12 14:22:55.500095
ethereum,3387.33,2024-11-12 14:22:55.500095
solana,223.33,2024-11-12 14:22:55.500095
binance-coin,653.83,2024-11-12 14:22:55.500095
bitcoin,89084.24,2024-11-12 14:22:56.246251
ethereum,3387.32,2024-11-12 14:22:59.621283
usd-coin,0.998278,2024-11-12 14:22:59.621283
ethereum,3387.31,2024-11-12 14:22:59.621283
usd-coin,0.998280,2024-11-12 14:22:59.621283
bitcoin,89086.64,2024-11-12 14:23:01.496310
tether,0.999626,2024-11-12 14:23:01.496310
usd-coin,0.998660,2024-11-12 14:23:01.496310
bitcoin,89086.39,2024-11-12 14:23:01.900638
ethereum,3387.30,2024-11-12 14:23:01.900638
bitcoin,89086.29,2024-11-12 14:23:02.342795
ethereum,3387.53,2024-11-12 14:23:02.342795
binance-coin,653.84,2024-11-12 14:23:02.342795
bitcoin,89086.30,2024-11-12 14:23:03.140122
ethereum,3387.57,2024-11-12 14:23:03.140122
bitcoin,89085.94,2024-11-12 14:23:03.941186
binance-coin,653.85,2024-11-12 14:23:03.941186
ethereum,3387.47,2024-11-12 14:23:04.420996
bitcoin,89085.95,2024-11-12 14:23:05.265307
ethereum,3387.46,2024-11-12 14:23:05.704220
bitcoin,89085.85,2024-11-12 14:23:06.020404
bitcoin,89090.27,2024-11-12 14:23:06.367842
bitcoin,89089.88,2024-11-12 14:23:07.340911
ethereum,3387.63,2024-11-12 14:23:07.340911
bitcoin,89088.63,2024-11-12 14:23:08.900205
ethereum,3387.52,2024-11-12 14:23:09.252930
bitcoin,89085.14,2024-11-12 14:23:10.185709
ethereum,3387.47,2024-11-12 14:23:10.185709
binance-coin,653.79,2024-11-12 14:23:10.185709
solana,223.31,2024-11-12 14:23:10.185709
usd-coin,0.998630,2024-11-12 14:23:10.185709
bitcoin,89083.88,2024-11-12 14:23:10.582195
bitcoin,89083.73,2024-11-12 14:23:10.949806
ethereum,3387.42,2024-11-12 14:23:10.949806
solana,223.32,2024-11-12 14:23:10.949806
bitcoin,89083.79,2024-11-12 14:23:11.365971
bitcoin,89083.76,2024-11-12 14:23:11.773454
ethereum,3387.47,2024-11-12 14:23:12.183313
binance-coin,653.76,2024-11-12 14:23:12.578230
solana,223.31,2024-11-12 14:23:12.578230
binance-coin,653.79,2024-11-12 14:23:12.980954
ethereum,3387.48,2024-11-12 14:23:13.397868
bitcoin,89083.75,2024-11-12 14:23:13.787847
bitcoin,89083.56,2024-11-12 14:23:14.341944
bitcoin,89083.35,2024-11-12 14:23:15.413906
bitcoin,89083.17,2024-11-12 14:23:15.939465
ethereum,3387.45,2024-11-12 14:23:15.939465
solana,223.32,2024-11-12 14:23:15.939465
ethereum,3387.49,2024-11-12 14:23:16.205327
bitcoin,89083.16,2024-11-12 14:23:17.062418
ethereum,3387.50,2024-11-12 14:23:17.865985
bitcoin,89084.31,2024-11-12 14:23:18.342575
ethereum,3387.51,2024-11-12 14:23:18.342575
usd-coin,0.998626,2024-11-12 14:23:18.342575
bitcoin,89084.13,2024-11-12 14:23:19.176648
ethereum,3387.52,2024-11-12 14:23:19.176648
bitcoin,89083.55,2024-11-12 14:23:19.176648
ethereum,3387.48,2024-11-12 14:23:19.176648
solana,223.31,2024-11-12 14:23:19.176648
usd-coin,0.998629,2024-11-12 14:23:19.176648
bitcoin,89083.24,2024-11-12 14:23:19.940249
bitcoin,89083.00,2024-11-12 14:23:20.342779
ethereum,3387.46,2024-11-12 14:23:20.342779
binance-coin,653.78,2024-11-12 14:23:20.342779
bitcoin,89082.90,2024-11-12 14:23:20.693167
bitcoin,89082.01,2024-11-12 14:23:22.345487
bitcoin,89082.27,2024-11-12 14:23:23.121963
ethereum,3387.47,2024-11-12 14:23:23.121963
solana,223.32,2024-11-12 14:23:23.121963
bitcoin,89082.74,2024-11-12 14:23:24.471771
ethereum,3387.54,2024-11-12 14:23:24.471771
bitcoin,89072.46,2024-11-12 14:23:24.471771
ethereum,3387.95,2024-11-12 14:23:24.471771
binance-coin,653.82,2024-11-12 14:23:24.471771
bitcoin,89072.47,2024-11-12 14:23:25.183063
ethereum,3388.03,2024-11-12 14:23:25.184120
binance-coin,654.01,2024-11-12 14:23:25.184120
ethereum,3388.06,2024-11-12 14:23:26.058222
solana,223.33,2024-11-12 14:23:26.826090
ethereum,3388.09,2024-11-12 14:23:27.300322
ethereum,3388.15,2024-11-12 14:23:28.101997
bitcoin,89070.90,2024-11-12 14:23:28.935572
ethereum,3388.19,2024-11-12 14:23:28.935572
binance-coin,654.02,2024-11-12 14:23:28.935572
usd-coin,0.998605,2024-11-12 14:23:28.935572
bitcoin,89070.71,2024-11-12 14:23:30.183334
ethereum,3388.17,2024-11-12 14:23:30.183334
usd-coin,0.998606,2024-11-12 14:23:30.982023
bitcoin,89065.96,2024-11-12 14:23:31.461846
ethereum,3388.18,2024-11-12 14:23:31.461846
tether,0.999688,2024-11-12 14:23:31.461846
binance-coin,654.03,2024-11-12 14:23:31.461846
usd-coin,0.998233,2024-11-12 14:23:31.461846
bitcoin,89065.77,2024-11-12 14:23:32.207170
ethereum,3388.20,2024-11-12 14:23:32.207170
ethereum,3388.21,2024-11-12 14:23:33.030492
solana,223.25,2024-11-12 14:23:33.030492
bitcoin,89065.79,2024-11-12 14:23:33.855755
ethereum,3388.36,2024-11-12 14:23:33.855755
ethereum,3388.34,2024-11-12 14:23:35.077434
solana,223.26,2024-11-12 14:23:35.077434
bitcoin,89066.19,2024-11-12 14:23:35.943206
ethereum,3388.37,2024-11-12 14:23:35.943206
bitcoin,89065.43,2024-11-12 14:23:36.742086
ethereum,3388.38,2024-11-12 14:23:37.542082
ethereum,3388.44,2024-11-12 14:23:37.892510
ethereum,3388.46,2024-11-12 14:23:39.510485
binance-coin,654.04,2024-11-12 14:23:39.945970
bitcoin,89066.30,2024-11-12 14:23:40.422122
ethereum,3388.47,2024-11-12 14:23:40.422122
binance-coin,654.07,2024-11-12 14:23:40.422122
usd-coin,0.998251,2024-11-12 14:23:40.422122
ethereum,3388.49,2024-11-12 14:23:41.638770
bitcoin,89066.42,2024-11-12 14:23:42.021901
ethereum,3388.56,2024-11-12 14:23:42.021901
binance-coin,654.06,2024-11-12 14:23:42.021901
ethereum,3388.57,2024-11-12 14:23:42.423772
solana,223.25,2024-11-12 14:23:42.423772
ethereum,3388.60,2024-11-12 14:23:43.194461
solana,223.26,2024-11-12 14:23:43.194461
bitcoin,89066.41,2024-11-12 14:23:44.005969
bitcoin,89066.42,2024-11-12 14:23:44.906281
ethereum,3388.61,2024-11-12 14:23:44.906281
bitcoin,89066.41,2024-11-12 14:23:45.703332
bitcoin,89066.38,2024-11-12 14:23:46.102363
binance-coin,654.07,2024-11-12 14:23:46.102363
ethereum,3388.62,2024-11-12 14:23:46.465096
ethereum,3388.84,2024-11-12 14:23:47.672252
bitcoin,89066.39,2024-11-12 14:23:48.081097
ethereum,3388.95,2024-11-12 14:23:48.081097
bitcoin,89066.37,2024-11-12 14:23:48.918036
ethereum,3388.89,2024-11-12 14:23:48.918036
solana,223.27,2024-11-12 14:23:48.918036
binance-coin,654.19,2024-11-12 14:23:49.735867
bitcoin,89066.52,2024-11-12 14:23:50.155972
ethereum,3388.87,2024-11-12 14:23:50.155972
binance-coin,654.20,2024-11-12 14:23:50.155972
solana,223.26,2024-11-12 14:23:50.941178
bitcoin,89066.39,2024-11-12 14:23:52.182401
ethereum,3388.88,2024-11-12 14:23:52.182401
bitcoin,89066.92,2024-11-12 14:23:53.766992
binance-coin,654.19,2024-11-12 14:23:54.180852
bitcoin,89066.54,2024-11-12 14:23:54.662006
ethereum,3388.91,2024-11-12 14:23:54.662006
ethereum,3388.96,2024-11-12 14:23:54.969104
ethereum,3388.97,2024-11-12 14:23:55.371607
bitcoin,89066.51,2024-11-12 14:23:55.782663
bitcoin,89066.30,2024-11-12 14:23:56.262929
ethereum,3389.16,2024-11-12 14:23:56.262929
bitcoin,89066.26,2024-11-12 14:23:56.998665
ethereum,3389.19,2024-11-12 14:23:56.998665
binance-coin,654.20,2024-11-12 14:23:56.998665
binance-coin,654.27,2024-11-12 14:23:57.806314
bitcoin,89066.33,2024-11-12 14:23:58.341279
ethereum,3389.20,2024-11-12 14:23:58.341279
solana,223.27,2024-11-12 14:23:58.341279
ethereum,3389.17,2024-11-12 14:23:59.355565
bitcoin,89066.34,2024-11-12 14:23:59.442858
binance-coin,654.28,2024-11-12 14:23:59.442858
solana,223.26,2024-11-12 14:23:59.442858
ethereum,3389.23,2024-11-12 14:23:59.866929
bitcoin,89065.86,2024-11-12 14:24:00.421616
usd-coin,0.998252,2024-11-12 14:24:00.421616
bitcoin,89068.66,2024-11-12 14:24:01.541464
tether,0.999590,2024-11-12 14:24:01.541464
usd-coin,0.998570,2024-11-12 14:24:01.541464
bitcoin,89068.64,2024-11-12 14:24:01.962046
ethereum,3389.21,2024-11-12 14:24:01.962046
binance-coin,654.26,2024-11-12 14:24:01.962046
usd-coin,0.998572,2024-11-12 14:24:02.464130
ethereum,3389.22,2024-11-12 14:24:02.799613
bitcoin,89068.50,2024-11-12 14:24:03.303633
ethereum,3389.18,2024-11-12 14:24:03.303633
ethereum,3389.19,2024-11-12 14:24:04.101713
bitcoin,89068.68,2024-11-12 14:24:04.903200
ethereum,3389.22,2024-11-12 14:24:04.903200
bitcoin,89068.70,2024-11-12 14:24:06.180943
ethereum,3389.27,2024-11-12 14:24:06.180943
solana,223.27,2024-11-12 14:24:06.180943
bitcoin,89068.96,2024-11-12 14:24:06.982929
ethereum,3389.29,2024-11-12 14:24:06.982929
ethereum,3389.30,2024-11-12 14:24:07.628813
ethereum,3389.31,2024-11-12 14:24:08.269412
usd-coin,0.998573,2024-11-12 14:24:08.269412
ethereum,3389.32,2024-11-12 14:24:08.581528
ethereum,3390.23,2024-11-12 14:24:09.061392
ethereum,3390.24,2024-11-12 14:24:09.371860
bitcoin,89065.61,2024-11-12 14:24:10.304229
ethereum,3390.12,2024-11-12 14:24:10.304229
binance-coin,654.21,2024-11-12 14:24:10.304229
solana,223.26,2024-11-12 14:24:10.304229
usd-coin,0.998547,2024-11-12 14:24:10.304229
bitcoin,89065.77,2024-11-12 14:24:11.142473
ethereum,3390.14,2024-11-12 14:24:11.142473
bitcoin,89065.49,2024-11-12 14:24:13.062372
ethereum,3390.17,2024-11-12 14:24:13.062372
bitcoin,89065.15,2024-11-12 14:24:13.862074
ethereum,3390.22,2024-11-12 14:24:13.862074
bitcoin,89063.67,2024-11-12 14:24:14.241757
bitcoin,89063.64,2024-11-12 14:24:15.067587
ethereum,3390.30,2024-11-12 14:24:15.067587
ethereum,3390.29,2024-11-12 14:24:15.874635
bitcoin,89063.63,2024-11-12 14:24:16.422445
usd-coin,0.998544,2024-11-12 14:24:16.422445
bitcoin,89063.60,2024-11-12 14:24:16.745185
ethereum,3390.30,2024-11-12 14:24:17.221212
bitcoin,89063.76,2024-11-12 14:24:17.881631
ethereum,3390.43,2024-11-12 14:24:17.881631
usd-coin,0.998543,2024-11-12 14:24:17.881631
bitcoin,89063.78,2024-11-12 14:24:18.308913
ethereum,3390.67,2024-11-12 14:24:19.196651
bitcoin,89064.56,2024-11-12 14:24:19.196651
ethereum,3390.77,2024-11-12 14:24:19.196651
usd-coin,0.998544,2024-11-12 14:24:19.196651
bitcoin,89064.88,2024-11-12 14:24:19.944416
solana,223.27,2024-11-12 14:24:19.944416
bitcoin,89064.66,2024-11-12 14:24:20.352426
ethereum,3390.75,2024-11-12 14:24:20.352426
binance-coin,654.22,2024-11-12 14:24:20.352426
solana,223.26,2024-11-12 14:24:20.352426
binance-coin,654.23,2024-11-12 14:24:21.223910
solana,223.27,2024-11-12 14:24:21.223910
ethereum,3390.93,2024-11-12 14:24:21.547836
binance-coin,654.22,2024-11-12 14:24:21.547836
bitcoin,89070.83,2024-11-12 14:24:21.948978
ethereum,3392.77,2024-11-12 14:24:21.948978
binance-coin,654.19,2024-11-12 14:24:21.948978
usd-coin,0.998542,2024-11-12 14:24:22.596955
binance-coin,654.30,2024-11-12 14:24:22.821437
ethereum,3392.81,2024-11-12 14:24:23.184112
bitcoin,89071.15,2024-11-12 14:24:23.582189
ethereum,3392.88,2024-11-12 14:24:24.457707
bitcoin,89071.14,2024-11-12 14:24:25.223424
ethereum,3392.94,2024-11-12 14:24:25.223424
binance-coin,654.31,2024-11-12 14:24:25.223424
bitcoin,89071.24,2024-11-12 14:24:25.703702
ethereum,3392.95,2024-11-12 14:24:25.703702
bitcoin,89071.14,2024-11-12 14:24:26.183787
solana,223.26,2024-11-12 14:24:26.183787
bitcoin,89071.96,2024-11-12 14:24:26.505970
ethereum,3393.20,2024-11-12 14:24:26.505970
bitcoin,89072.08,2024-11-12 14:24:27.025209
ethereum,3393.17,2024-11-12 14:24:27.025209
ethereum,3393.18,2024-11-12 14:24:27.303187
ethereum,3393.19,2024-11-12 14:24:27.789267
bitcoin,89072.13,2024-11-12 14:24:29.064645
ethereum,3393.09,2024-11-12 14:24:29.064645
solana,223.27,2024-11-12 14:24:29.064645
bitcoin,89072.14,2024-11-12 14:24:29.788405
ethereum,3393.11,2024-11-12 14:24:29.788405
solana,223.26,2024-11-12 14:24:29.788405
solana,223.52,2024-11-12 14:24:29.788405
usd-coin,0.998541,2024-11-12 14:24:29.788405
bitcoin,89071.96,2024-11-12 14:24:30.197708
ethereum,3393.07,2024-11-12 14:24:30.197708
binance-coin,654.32,2024-11-12 14:24:30.197708
usd-coin,0.998545,2024-11-12 14:24:30.197708
bitcoin,89074.35,2024-11-12 14:24:30.624486
ethereum,3393.08,2024-11-12 14:24:30.990938
bitcoin,89074.45,2024-11-12 14:24:31.412600
ethereum,3393.14,2024-11-12 14:24:31.412600
tether,0.999610,2024-11-12 14:24:31.412600
usd-coin,0.998362,2024-11-12 14:24:31.412600
ethereum,3393.17,2024-11-12 14:24:32.230196
bitcoin,89074.38,2024-11-12 14:24:32.637949
ethereum,3393.20,2024-11-12 14:24:32.637949
ethereum,3393.22,2024-11-12 14:24:33.036905
bitcoin,89074.42,2024-11-12 14:24:33.478762
ethereum,3393.23,2024-11-12 14:24:35.034142
usd-coin,0.998363,2024-11-12 14:24:35.034142
ethereum,3393.40,2024-11-12 14:24:35.074707
usd-coin,0.998362,2024-11-12 14:24:35.074707
ethereum,3393.48,2024-11-12 14:24:35.103666
usd-coin,0.998365,2024-11-12 14:24:35.103666
ethereum,3393.51,2024-11-12 14:24:38.505739
usd-coin,0.998360,2024-11-12 14:24:38.505739
bitcoin,89074.20,2024-11-12 14:24:42.425119
ethereum,3393.50,2024-11-12 14:24:42.425119
binance-coin,654.33,2024-11-12 14:24:42.425119
solana,223.53,2024-11-12 14:24:42.425119
usd-coin,0.998366,2024-11-12 14:24:42.425119
bitcoin,89074.19,2024-11-12 14:24:42.748158
ethereum,3393.51,2024-11-12 14:24:43.464029
bitcoin,89074.20,2024-11-12 14:24:44.400568
ethereum,3393.57,2024-11-12 14:24:44.400568
solana,223.54,2024-11-12 14:24:44.400568
bitcoin,89074.36,2024-11-12 14:24:44.903487
ethereum,3393.61,2024-11-12 14:24:45.738635
ethereum,3393.73,2024-11-12 14:24:45.739716
solana,223.52,2024-11-12 14:24:45.739716
bitcoin,89074.35,2024-11-12 14:24:46.042736
ethereum,3393.52,2024-11-12 14:24:46.042736
binance-coin,654.34,2024-11-12 14:24:46.042736
solana,223.54,2024-11-12 14:24:46.042736
solana,223.55,2024-11-12 14:24:46.825618
usd-coin,0.998363,2024-11-12 14:24:46.825618
bitcoin,89074.39,2024-11-12 14:24:46.862828
ethereum,3393.44,2024-11-12 14:24:46.862828
bitcoin,89074.38,2024-11-12 14:24:48.066762
ethereum,3393.41,2024-11-12 14:24:48.066762
solana,223.56,2024-11-12 14:24:48.066762
bitcoin,89074.39,2024-11-12 14:24:48.905996
bitcoin,89074.32,2024-11-12 14:24:49.385518
ethereum,3393.40,2024-11-12 14:24:49.385518
binance-coin,654.33,2024-11-12 14:24:49.385518
bitcoin,89074.20,2024-11-12 14:24:50.126789
ethereum,3393.35,2024-11-12 14:24:50.126789
usd-coin,0.998362,2024-11-12 14:24:50.126789
ethereum,3393.26,2024-11-12 14:24:50.957619
bitcoin,89074.30,2024-11-12 14:24:51.462833
bitcoin,89074.17,2024-11-12 14:24:51.754235
bitcoin,89074.18,2024-11-12 14:24:52.176389
ethereum,3393.44,2024-11-12 14:24:52.984572
usd-coin,0.998363,2024-11-12 14:24:52.984572
ethereum,3393.49,2024-11-12 14:24:53.818215
bitcoin,89074.17,2024-11-12 14:24:55.870233
solana,223.57,2024-11-12 14:24:55.870233
bitcoin,89073.86,2024-11-12 14:24:57.149842
ethereum,3393.50,2024-11-12 14:24:57.149842
usd-coin,0.998366,2024-11-12 14:24:58.342891
bitcoin,89073.65,2024-11-12 14:24:59.436718
ethereum,3393.48,2024-11-12 14:24:59.436718
bitcoin,89073.57,2024-11-12 14:24:59.977505
ethereum,3393.44,2024-11-12 14:24:59.977505
bitcoin,89073.58,2024-11-12 14:25:00.339130
bitcoin,89073.59,2024-11-12 14:25:00.867647
bitcoin,89073.23,2024-11-12 14:25:01.147512
ethereum,3393.40,2024-11-12 14:25:01.147512
tether,0.999597,2024-11-12 14:25:01.147512
binance-coin,654.32,2024-11-12 14:25:01.147512
usd-coin,0.998468,2024-11-12 14:25:01.147512
ethereum,3393.44,2024-11-12 14:25:02.824844
bitcoin,89072.94,2024-11-12 14:25:03.205840
ethereum,3393.43,2024-11-12 14:25:03.623965
ethereum,3393.36,2024-11-12 14:25:04.130434
bitcoin,89072.99,2024-11-12 14:25:04.583536
ethereum,3393.39,2024-11-12 14:25:04.583536
bitcoin,89072.87,2024-11-12 14:25:05.384147
ethereum,3393.38,2024-11-12 14:25:05.384147
binance-coin,654.31,2024-11-12 14:25:05.384147
solana,223.56,2024-11-12 14:25:05.384147
bitcoin,89073.00,2024-11-12 14:25:05.703986
ethereum,3393.40,2024-11-12 14:25:05.703986
ethereum,3393.37,2024-11-12 14:25:06.080879
solana,223.57,2024-11-12 14:25:06.869500
ethereum,3393.42,2024-11-12 14:25:07.303459
usd-coin,0.998467,2024-11-12 14:25:07.303459
tether,0.999596,2024-11-12 14:25:07.814561
ethereum,3393.36,2024-11-12 14:25:08.263594
binance-coin,654.32,2024-11-12 14:25:08.263594
bitcoin,89072.89,2024-11-12 14:25:08.991810
ethereum,3393.29,2024-11-12 14:25:08.991810
usd-coin,0.998468,2024-11-12 14:25:08.991810
bitcoin,89072.86,2024-11-12 14:25:10.344520
usd-coin,0.998463,2024-11-12 14:25:10.344520
ethereum,3393.30,2024-11-12 14:25:10.747692
bitcoin,89072.85,2024-11-12 14:25:11.132732
bitcoin,89072.68,2024-11-12 14:25:11.958960
ethereum,3394.09,2024-11-12 14:25:12.450983
bitcoin,89072.15,2024-11-12 14:25:13.188808
ethereum,3394.02,2024-11-12 14:25:13.188808
bitcoin,89071.89,2024-11-12 14:25:15.332607
ethereum,3394.01,2024-11-12 14:25:15.332607
solana,223.56,2024-11-12 14:25:15.332607
bitcoin,89071.88,2024-11-12 14:25:16.105562
ethereum,3394.00,2024-11-12 14:25:16.105562
bitcoin,89071.80,2024-11-12 14:25:17.225812
ethereum,3393.93,2024-11-12 14:25:18.449834
solana,223.57,2024-11-12 14:25:18.986992
bitcoin,89071.50,2024-11-12 14:25:19.306438
ethereum,3393.83,2024-11-12 14:25:19.306438
binance-coin,654.31,2024-11-12 14:25:19.306438
bitcoin,89071.30,2024-11-12 14:25:19.785824
ethereum,3393.77,2024-11-12 14:25:19.785824
solana,223.56,2024-11-12 14:25:19.785824
bitcoin,89071.07,2024-11-12 14:25:20.109512
ethereum,3393.75,2024-11-12 14:25:20.109512
usd-coin,0.998464,2024-11-12 14:25:20.109512
bitcoin,89070.72,2024-11-12 14:25:21.385384
ethereum,3393.76,2024-11-12 14:25:21.385384
ethereum,3393.73,2024-11-12 14:25:22.184615
solana,223.57,2024-11-12 14:25:22.184615
bitcoin,89070.58,2024-11-12 14:25:22.666517
ethereum,3393.71,2024-11-12 14:25:22.984071
bitcoin,89070.57,2024-11-12 14:25:23.466308
bitcoin,89069.73,2024-11-12 14:25:23.790508
ethereum,3393.70,2024-11-12 14:25:23.790508
ethereum,3393.74,2024-11-12 14:25:24.270617
ethereum,3393.83,2024-11-12 14:25:26.985481
bitcoin,89069.70,2024-11-12 14:25:27.466804
bitcoin,89047.95,2024-11-12 14:25:27.786435
ethereum,3392.80,2024-11-12 14:25:27.786435
binance-coin,654.34,2024-11-12 14:25:27.786435
bitcoin,89047.55,2024-11-12 14:25:28.186145
ethereum,3392.93,2024-11-12 14:25:28.186145
bitcoin,89046.91,2024-11-12 14:25:28.998550
binance-coin,654.15,2024-11-12 14:25:28.998550
ethereum,3394.13,2024-11-12 14:25:29.389525
binance-coin,654.14,2024-11-12 14:25:29.389525
ethereum,3394.07,2024-11-12 14:25:30.256682
solana,223.56,2024-11-12 14:25:30.256682
usd-coin,0.998465,2024-11-12 14:25:30.256682
ethereum,3394.06,2024-11-12 14:25:30.664505
bitcoin,89044.37,2024-11-12 14:25:31.043643
ethereum,3394.07,2024-11-12 14:25:31.043643
bitcoin,89042.05,2024-11-12 14:25:31.455019
tether,0.999705,2024-11-12 14:25:31.455019
binance-coin,654.13,2024-11-12 14:25:31.455019
usd-coin,0.998310,2024-11-12 14:25:31.455019
bitcoin,89041.99,2024-11-12 14:25:32.308067
bitcoin,89041.80,2024-11-12 14:25:32.669688
ethereum,3394.09,2024-11-12 14:25:32.669688
bitcoin,89038.43,2024-11-12 14:25:33.105931
ethereum,3393.96,2024-11-12 14:25:33.105931
ethereum,3394.14,2024-11-12 14:25:34.344013
bitcoin,89035.77,2024-11-12 14:25:34.711798
bitcoin,89035.72,2024-11-12 14:25:35.144837
ethereum,3393.97,2024-11-12 14:25:35.624849
bitcoin,89035.38,2024-11-12 14:25:35.948969
ethereum,3393.95,2024-11-12 14:25:35.948969
ethereum,3393.93,2024-11-12 14:25:36.426241
binance-coin,654.11,2024-11-12 14:25:36.426241
